EODDate,EODPrice
41633,75.4552
41634,74.9541
41635,74.4476
41638,73.7073
41639,74.5713
41640,74.5713
41641,73.5225
41642,71.9075
41645,72.2996
41646,71.7823
41647,72.2372
41648,71.3146
41649,70.8388
41652,71.2097
41653,72.6266
41654,74.0848
41655,73.6714
41656,71.8663
41659,71.8663
41660,72.9829
41661,73.3072
41662,73.9279
41663,72.5841
41666,73.1729
41667,67.3244
41668,66.5601
41669,66.4315
41670,66.5402
41673,66.6638
41674,67.6288
41675,68.1339
41676,68.531
41677,69.4898
41680,70.7347
41681,71.6667
41682,71.6614
41683,72.7993
41684,72.7404
41687,72.7404
41688,73.0079
41689,71.8552
41690,71.0235
41691,70.2346
41694,70.5421
41695,69.808
41696,69.1782
41697,70.5582
41698,70.367
41701,70.5702
41702,71.0356
41703,71.1853
41704,70.97
41705,70.9286
41708,70.9928
41709,71.6841
41710,71.7536
41711,70.9567
41712,70.1597
41715,70.4338
41716,71.057
41717,71.0382
41718,70.6959
41719,71.2535
41722,72.0986
41723,72.8742
41724,72.1775
41725,71.8673
41726,71.787
41729,71.771
41730,72.4275
41731,72.5479
41732,72.0451
41733,71.1131
41736,69.9966
41737,69.9926
41738,70.9125
41739,69.9979
41740,69.4804
41743,69.7572
41744,69.2598
41745,69.4002
41746,70.1931
41747,70.1931
41750,71.0262
41751,71.0969
41752,70.1677
41753,75.9202
41754,76.4778
41757,79.4396
41758,79.2043
41759,78.9048
41760,79.0906
41761,79.2377
41764,80.3583
41765,79.4824
41766,79.2043
41767,79.0631
41768,78.734
41771,79.7139
41772,79.839
41773,79.8538
41774,79.1747
41775,80.3432
41778,81.2952
41779,81.3113
41780,81.5265
41781,81.6556
41782,82.578
41785,82.578
41786,84.1243
41787,83.9065
41788,85.4353
41789,85.1153
41792,84.5304
41793,85.7258
41794,86.7047
41795,87.0449
41796,86.8055
41799,88.1945
41800,88.7122
41801,88.3451
41802,86.8674
41803,85.9167
41806,86.7827
41807,86.6697
41808,86.7638
41809,86.4626
41810,85.5684
41813,85.4931
41814,84.9755
41815,85.0508
41816,85.559
41817,86.5756
41820,87.4698
41821,88.0251
41822,87.9874
41823,88.5051
41824,88.5051
41827,90.3293
41828,89.7476
41829,89.7852
41830,89.4511
41831,89.6252
41834,90.7829
41835,89.7193
41836,89.2111
41837,87.6202
41838,88.8816
41841,88.4195
41842,89.1546
41843,91.4795
41844,91.3289
41845,91.9322
41848,93.2019
41849,92.5995
41850,92.3831
41851,89.9829
41852,90.4817
41855,89.9735
41856,89.5311
41857,89.3805
41858,89.371
41859,89.617
41862,90.7994
41863,90.7805
41864,91.9818
41865,92.2277
41866,92.6818
41869,93.798
41870,95.0939
41871,95.1317
41872,95.1412
41873,95.8412
41876,96.0493
41877,95.4335
41878,96.6074
41879,96.7209
41880,96.9573
41883,96.9573
41884,97.7141
41885,93.5899
41886,92.8142
41887,93.6182
41890,93.0412
41891,92.6912
41892,95.5385
41893,95.9452
41894,96.1628
41897,96.1344
41898,95.406
41899,96.0871
41900,96.2857
41901,95.5006
41904,95.5952
41905,97.0898
41906,96.2479
41907,92.5777
41908,95.302
41911,94.6966
41912,95.302
41913,93.8169
41914,94.4979
41915,94.2331
41918,94.2331
41919,93.4101
41920,95.3493
41921,95.5574
41922,95.2831
41925,94.4128
41926,93.4101
41927,92.2656
41928,91.0548
41929,92.3885
41932,94.3655
41933,96.929
