EODDate,EODPrice
41800,37.816
41801,37.5861
41802,37.3285
41803,37.9264
41806,38.1748
41807,38.3404
41808,38.3128
41809,38.184
41810,38.3404
41813,38.6255
41814,38.4002
41815,38.6623
41816,38.3772
41817,38.8647
41820,38.3588
41821,38.5151
41822,38.5427
41823,38.4508
41824,38.4508
41827,38.6255
41828,38.4324
41829,38.3312
41830,38.345
41831,38.7175
41834,38.7635
41835,39.0487
41836,40.5481
41837,40.962
41838,41.1092
41841,41.2426
41842,41.238
41843,41.2748
41844,40.8424
41845,40.9344
41848,40.4469
41849,40.3687
41850,40.0868
41851,39.7018
41852,39.4258
41855,39.895
41856,39.6282
41857,39.3154
41858,39.7662
41859,39.7386
41862,39.7386
41863,40.0329
41864,40.5481
41865,40.7228
41866,41.2012
41869,41.4955
41870,41.9583
41871,41.6066
41872,41.8565
41873,41.7917
41876,41.8102
41877,41.6575
41878,41.5326
41879,41.5418
41880,42.0509
41883,42.0509
41884,41.7362
41885,41.6159
41886,41.8936
41887,42.4952
41890,43.0136
41891,43.282
41892,43.356
41893,43.5041
41894,43.2218
41897,42.8007
41898,43.282
41899,43.0598
41900,43.2079
41901,43.9855
41904,43.5597
41905,43.0969
41906,43.5782
41907,42.6155
41908,42.958
41911,42.9858
41912,42.9117
41913,42.486
41914,42.3564
41915,42.6618
41918,42.6618
41919,42.1435
41920,43.3005
41921,42.4397
41922,40.755
41925,40.4033
41926,40.4774
41927,40.0053
41928,39.561
41929,40.3848
41932,40.8013
41933,41.5418
41934,41.079
41935,41.6714
41936,42.6988
41939,42.4952
41940,43.0321
41941,43.1524
41942,42.6248
41943,43.4579
41946,43.9114
41947,44.0317
41948,44.3002
41949,45.0777
41950,45.0592
41953,45.2536
41954,45.235
41955,45.1517
41956,45.92
41957,45.8922
41960,45.7812
41961,45.3993
41962,44.9149
41963,45.362
41964,44.6914
41967,44.3281
41968,44.2163
41969,44.4771
41970,44.4771
41971,44.533
41974,45.2875
41975,45.1385
41976,44.7845
41977,45.4924
41978,45.1012
41981,44.4259
41982,44.3281
41983,43.6854
41984,43.9369
41985,43.7319
41988,43.4711
41989,42.0646
41990,42.6049
41991,44.2629
41992,44.3933
41995,44.6914
41996,45.1291
41997,44.8404
41998,44.8404
41999,44.5982
42002,44.1977
42003,43.7972
42004,43.2662
42005,43.2662
42006,43.555
42009,43.1498
42010,42.5211
42011,43.0613
42012,44.3281
42013,43.9555
42016,43.4059
42017,43.1777
42018,42.8051
42019,42.3627
42020,43.0706
42023,43.0706
42024,43.2103
42025,42.7725
42026,43.8996
42027,43.9462
42030,43.7878
42031,39.736
42032,38.3668
42033,39.1305
42034,37.6309
42037,38.4506
42038,38.7486
42039,38.9722
42040,39.5404
42041,39.5031
42044,39.4566
42045,39.6801
42046,39.4752
42047,40.1365
42048,40.8631
42051,40.8631
42052,40.8818
42053,40.8349
42054,40.8068
42055,41.1398
42058,41.4165
42059,41.3602
42060,41.2664
42061,41.3274
42062,41.1351
42065,41.1632
42066,40.6004
42067,40.3893
42068,40.4409
42069,39.7374
42072,40.197
42073,39.4278
42074,39.3809
42075,38.4803
42076,38.818
42079,38.9869
42080,39.1135
42081,39.8687
42082,39.667
42083,40.2252
42086,40.2017
42087,40.2439
42088,38.8931
42089,38.6586
42090,38.4334
42093,38.424
42094,38.1379
42095,38.1989
42096,37.7955
42097,37.7955
42100,38.9728
42101,38.9587
42102,38.8556
42103,38.9118
42104,39.137
42107,39.1745
42108,39.0713
42109,39.6389
42110,39.5497
42111,39.0385
42114,40.2486
42115,39.9953
42116,40.3237
42117,40.6567
42118,44.9062
42121,45.0563
42122,46.1117
42123,46.0225
42124,45.6285
42125,45.6426
42128,45.2533
42129,44.6529
42130,43.4147
42131,43.8087
42132,44.7936
42135,44.4372
42136,44.4184
42137,44.6764
42138,45.7036
42139,45.3049
42142,45.0375
42143,44.9242
42144,44.9242
42145,44.7732
42146,44.2822
42149,44.2822
42150,43.9895
42151,44.9526
42152,44.8015
42153,44.2444
42156,44.5938
42157,44.3011
42158,44.235
42159,43.7723
42160,43.5646
42163,43.1775
42164,43.102
42165,44.0084
42166,43.8479
42167,43.4041
42170,42.9367
42171,43.2719
42172,43.4041
42173,44.1122
42174,43.5269
42177,43.6496
42178,43.3475
42179,43.0878
42180,43.102
42181,42.7337
42184,41.8934
42185,41.6857
42186,41.9642
42187,41.9217
42188,41.9217
42191,41.9123
42192,41.8273
42193,41.7707
42194,42.035
42195,42.12
42198,42.9981
42199,43.0736
42200,43.2058
42201,44.0556
42202,44.0178
42205,44.3011
42206,44.641
42207,42.9981
42208,43.5363
42209,43.3758
42212,42.8187
42213,42.8093
42214,43.7062
42215,44.2633
42216,44.0934
42219,44.1972
42220,44.8865
42221,44.9242
42222,44.0178
42223,44.1311
42226,44.6882
42227,43.8195
42228,44.1311
42229,44.1217
42230,44.3766
42233,44.6788
42234,44.9259
42235,44.2986
42236,43.3957
42237,40.9341
42240,39.6131
42241,38.4631
42242,40.592
42243,41.723
42244,41.7515
42247,41.3618
42248,39.7461
42249,41.2098
42250,41.3428
42251,40.497
42254,40.497
42255,41.7135
42256,40.9341
42257,41.1432
42258,41.3238
42261,40.9056
42262,41.799
42263,42.1031
42264,42.0556
42265,41.3238
42268,41.9226
42269,41.723
42270,41.6945
42271,41.7325
42272,41.761
42275,41.1432
42276,41.2858
42277,42.0651
42278,42.3978
42279,43.3102
42282,44.3176
