EODDate,EODPrice
41949,146.4405
41950,146.9937
41953,148.2816
41954,148.1093
41955,146.8577
41956,147.6468
41957,148.8893
41960,148.8893
41961,146.8305
41962,146.4133
41963,145.6968
41964,145.9507
41967,147.0663
41968,146.7126
41969,146.8849
41970,146.8849
41971,147.0844
41974,146.513
41975,147.5379
41976,149.2158
41977,148.7895
41978,148.0821
41981,146.8033
41982,147.8282
41983,145.5788
41984,146.0868
41985,140.9261
41988,138.8219
41989,137.3254
41990,137.797
41991,143.0121
41992,143.7649
41995,146.4223
41996,147.1479
41997,146.767
41998,146.767
41999,147.2386
42002,145.5788
42003,145.1616
42004,145.5154
42005,145.5154
42006,146.9847
42009,144.6719
42010,141.5519
42011,140.6268
42012,143.6833
42013,144.3091
42016,141.8875
42017,142.223
42018,141.307
42019,140.1914
42020,142.5223
42023,142.5223
42024,142.35
42025,137.9421
42026,140.9351
42027,141.3705
42030,141.8149
42031,139.3751
42032,137.4523
42033,141.0168
42034,139.0486
42037,140.273
42038,143.7286
42039,142.3591
42040,143.2207
42041,143.1385
42044,142.2526
42045,144.8191
42046,144.4903
42047,144.7825
42048,146.4996
42051,146.4996
42052,147.0111
42053,148.1345
42054,149.6872
42055,149.4679
42058,148.7921
42059,150.5457
42060,148.7007
42061,146.9289
42062,147.9061
42065,146.5727
42066,147.075
42067,145.6045
42068,147.212
42069,144.7643
42072,146.8375
42073,144.134
42074,143.2116
42075,144.2893
42076,140.91
42079,143.4673
42080,143.3577
42081,145.9607
42082,145.9607
42083,148.7647
42086,150.363
42087,148.8743
42088,145.4036
42089,146.6731
42090,146.4996
42093,148.5729
42094,146.5909
42095,145.3853
42096,146.5453
42097,146.5453
42100,147.9975
42101,148.0249
42102,147.8239
42103,148.2715
42104,148.7464
42107,148.308
42108,148.2349
42109,149.9064
42110,148.993
42111,146.7462
42114,151.7604
42115,150.0251
42116,151.0298
42117,155.4869
42118,155.0667
42121,155.9344
42122,158.8479
42123,159.2863
42124,156.4459
42125,158.6196
42128,158.8936
42129,158.0807
42130,156.4887
42131,157.3537
42132,158.909
42135,157.4734
42136,156.9488
42137,158.5409
42138,160.1697
42139,159.4427
42142,159.2587
42143,159.6452
42144,159.9028
42145,159.5163
42146,158.4857
42149,158.4857
42150,156.5623
42151,158.2832
42152,158.0163
42153,156.1206
42156,156.6083
42157,156.1206
42158,156.3691
42159,154.9519
42160,154.05
42163,152.1543
42164,152.4672
42165,155.4488
42166,155.32
42167,153.6727
42170,153.001
42171,153.5347
42172,153.8384
42173,154.8323
42174,153.6727
42177,154.3537
42178,155.1727
42179,153.6543
42180,152.8353
42181,152.2648
42184,149.9733
42185,149.6881
42186,151.3721
42187,151.9243
42188,151.9243
42191,151.593
42192,151.8414
42193,150.1482
42194,150.7831
42195,153.6359
42198,155.8721
42199,155.1635
42200,155.0899
42201,157.3629
42202,158.7525
42205,159.4059
42206,150.0654
42207,147.5623
42208,148.8322
42209,147.0101
42212,146.3843
42213,147.2862
42214,148.2433
42215,148.1236
42216,149.0715
42219,146.0531
42220,145.0316
42221,145.3077
42222,145.0479
42223,143.9344
42226,145.4468
42227,144.2963
42228,144.8994
42229,143.888
42230,144.519
42233,145.0386
42234,144.7602
42235,142.8395
42236,141.6518
42237,138.1165
42240,133.1245
42241,130.7955
42242,136.1215
42243,137.8289
42244,137.3092
42247,137.2257
42248,132.3914
42249,134.5905
42250,136.1958
42251,133.3379
42254,133.3379
42255,136.6133
42256,134.5905
42257,135.6576
42258,136.7432
42261,135.1473
42262,136.8917
42263,137.7082
42264,137.4577
42265,134.0895
42268,135.9174
42269,134.0152
42270,133.3008
42271,133.9967
42272,134.9338
42275,132.243
42276,132.1966
42277,134.5163
42278,133.2358
42279,134.1544
42282,138.2928
42283,138.0516
42284,139.2671
42285,141.2992
42286,141.4012
